customer_id,country,age,gender,membership_tier,registration_date,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment,churned,data_snapshot_date
C06850,United Kingdom,51,Male,Silver,2025-07-08,24.0,6.0,1508.33,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06851,United States,38,Female,Silver,2025-07-01,981.0,2.0,242.15,2.0,3.0,2.0,7.0,Regular,1,2026-03-30
C06852,United States,27,Female,Free,2023-08-04,307.0,4.0,371.59,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C06853,Germany,40,Male,Silver,2024-12-05,33.0,3.0,462.87,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06854,Japan,52,Female,Free,2023-06-20,1052.0,2.0,532.21,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06855,Sweden,18,Female,Silver,2025-04-02,984.0,2.0,97.57,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C06856,United States,52,Male,Gold,2025-08-22,1155.0,3.0,263.5,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C06857,United States,36,Female,Free,2026-03-06,67.0,4.0,642.96,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06858,United States,23,Male,Free,2025-09-08,268.0,3.0,172.92,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C06859,India,32,Female,Gold,2025-12-11,1429.0,1.0,42.3,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C06860,United States,51,Other,Gold,2025-10-23,317.0,2.0,172.69,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C06861,India,27,Female,Free,2025-03-23,177.0,1.0,51.98,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C06862,United Kingdom,41,Male,Silver,2023-04-01,1296.0,2.0,100.15,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C06863,South Africa,36,Female,Gold,2022-04-19,811.0,2.0,119.95,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C06864,Uae,21,Female,Free,2024-09-16,793.0,2.0,281.48,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06865,Germany,38,Male,Platinum,2024-02-23,67.0,4.0,478.6,5.0,3.0,4.0,12.0,Loyal Customers,1,2026-03-30
C06866,Singapore,44,Female,Free,2026-01-06,216.0,3.0,392.88,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C06867,Germany,29,Male,Free,2026-02-25,1414.0,2.0,297.82,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C06868,India,20,Female,Free,2025-01-24,78.0,3.0,313.33000000000004,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C06869,Mexico,34,Female,Silver,2024-06-23,432.0,4.0,516.21,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C06870,United States,27,Female,Free,2025-09-30,560.0,4.0,93.53,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C06871,Germany,40,Male,Gold,2023-11-27,441.0,8.0,693.64,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C06872,Italy,34,Male,Free,2025-02-14,8.0,4.0,445.78,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06873,Japan,45,Female,Gold,2024-03-28,469.0,1.0,115.16,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C06874,Mexico,18,Male,Free,2018-09-29,937.0,5.0,1067.0,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C06875,United States,51,Male,Free,2024-03-27,571.0,2.0,245.01,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06876,United States,21,Female,Gold,2017-01-29,502.0,4.0,635.14,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C06877,United Kingdom,51,Female,Free,2025-08-24,1383.0,3.0,158.53,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C06878,India,25,Female,Free,2024-12-31,150.0,3.0,796.04,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06879,India,35,Male,Free,2025-05-05,148.0,7.0,924.16,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06880,India,54,Female,Silver,2025-11-11,524.0,2.0,49.760000000000005,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C06881,India,34,Male,Free,2024-06-12,841.0,2.0,274.81,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06882,United States,25,Female,Silver,2025-05-01,888.0,3.0,198.72,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C06883,United States,37,Male,Silver,2024-02-17,264.0,4.0,264.49,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C06884,United States,25,Other,Free,2021-07-25,1005.0,3.0,312.29,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06885,Netherlands,51,Other,Free,2024-08-28,252.0,3.0,234.44,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C06886,United States,58,Other,Free,2026-02-03,1356.0,1.0,95.02,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C06887,Australia,33,Female,Silver,2026-03-09,791.0,2.0,140.67,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C06888,Mexico,22,Male,Free,2022-06-01,,,,,,,,No orders in window,0,2026-03-30
C06889,France,19,Other,Free,2026-02-25,552.0,3.0,205.74,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06890,Japan,32,Female,Platinum,2025-07-18,535.0,7.0,1603.2,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C06891,Germany,50,Female,Platinum,2023-10-19,977.0,4.0,461.77,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06892,Germany,35,Female,Free,2024-11-09,192.0,6.0,1236.63,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06893,Singapore,45,Male,Free,2022-01-06,466.0,3.0,281.66,3.0,3.0,3.0,9.0,Loyal Customers,1,2026-03-30
C06894,United Kingdom,33,Other,Platinum,2025-07-14,546.0,3.0,209.03,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06895,United States,44,Female,Free,2025-03-15,169.0,6.0,994.31,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06896,United States,36,Male,Free,2026-02-10,514.0,6.0,757.55,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C06897,United States,55,Male,Free,2025-06-24,37.0,2.0,607.53,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06898,United States,21,Female,Gold,2021-04-21,,,,,,,,No orders in window,0,2026-03-30
C06899,United States,29,Male,Free,2026-02-19,6.0,3.0,210.18,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C06900,United States,47,Male,Silver,2026-03-14,701.0,2.0,157.31,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C06901,Australia,32,Other,Silver,2025-11-09,880.0,2.0,426.55,2.0,3.0,4.0,9.0,At Risk,1,2026-03-30
C06902,Australia,24,Male,Gold,2024-11-29,,,,,,,,No orders in window,0,2026-03-30
C06903,United States,43,Male,Silver,2024-11-09,425.0,5.0,236.48,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06904,United States,18,Female,Free,2023-08-30,1050.0,1.0,194.03,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C06905,South Korea,30,Male,Platinum,2022-11-30,831.0,4.0,550.83,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06906,United States,46,Male,Free,2025-12-07,397.0,5.0,524.0699999999999,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C06907,France,42,Female,Free,2025-04-07,468.0,2.0,169.01999999999998,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06908,Brazil,27,Male,Silver,2024-08-26,156.0,3.0,281.9,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C06909,United States,26,Female,Free,2026-03-26,165.0,5.0,486.19,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06910,Germany,22,Male,Free,2022-07-04,857.0,1.0,268.48,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06911,Singapore,21,Male,Free,2025-09-12,135.0,4.0,156.38,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C06912,United States,39,Male,Gold,2024-12-27,258.0,4.0,488.51,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06913,India,48,Male,Silver,2025-06-29,213.0,1.0,284.83,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C06914,Mexico,41,Male,Free,2024-01-29,478.0,1.0,47.37,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C06915,Australia,47,Female,Free,2026-01-06,135.0,5.0,996.2,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C06916,United States,32,Male,Free,2024-02-17,242.0,3.0,312.51,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C06917,United States,22,Male,Free,2025-03-13,119.0,2.0,41.82,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C06918,United States,44,Male,Silver,2025-02-18,435.0,2.0,223.6,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06919,United States,44,Male,Free,2019-10-06,306.0,1.0,93.06,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C06920,United States,37,Female,Free,2022-07-29,224.0,2.0,344.06,4.0,3.0,3.0,10.0,Loyal Customers,1,2026-03-30
C06921,United Kingdom,30,Female,Platinum,2024-12-17,969.0,5.0,365.21,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06922,Brazil,54,Female,Platinum,2024-12-14,270.0,3.0,480.13,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06923,Japan,58,Male,Free,2025-03-03,62.0,4.0,378.2,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C06924,United Kingdom,28,Male,Silver,2024-05-06,745.0,5.0,442.61,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06925,United States,44,Female,Silver,2024-05-22,42.0,6.0,577.0799999999999,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06926,United States,25,Female,Platinum,2025-05-24,1244.0,4.0,303.69,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C06927,United States,43,Male,Silver,2026-01-08,131.0,4.0,171.14,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C06928,Canada,36,Female,Silver,2024-08-17,121.0,4.0,326.19,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C06929,United States,45,Female,Silver,2023-09-20,883.0,2.0,177.93,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C06930,Germany,46,Male,Silver,2025-08-17,14.0,4.0,546.48,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06931,France,37,Female,Silver,2024-01-08,651.0,3.0,339.44,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06932,United States,29,Female,Platinum,2022-05-19,94.0,3.0,558.14,5.0,3.0,4.0,12.0,Loyal Customers,1,2026-03-30
C06933,United States,36,Female,Free,2026-03-07,129.0,4.0,835.01,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06934,United Kingdom,18,Male,Platinum,2025-08-13,290.0,7.0,1689.8200000000002,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06935,United States,26,Female,Free,2025-07-07,11.0,7.0,320.4,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C06936,Australia,20,Female,Platinum,2024-09-03,1403.0,3.0,139.06,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C06937,United States,39,Male,Free,2024-09-30,567.0,7.0,1266.41,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C06938,Mexico,40,Male,Silver,2026-02-13,1255.0,1.0,56.54,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C06939,India,46,Male,Free,2025-06-13,2163.0,2.0,223.2,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C06940,India,39,Female,Silver,2022-12-26,23.0,5.0,493.33,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06941,United Kingdom,45,Female,Silver,2026-02-18,270.0,5.0,404.0,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06942,Japan,40,Male,Free,2024-05-23,984.0,3.0,454.82,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06943,United States,37,Female,Gold,2023-10-21,108.0,8.0,623.75,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06944,United Kingdom,18,Male,Free,2025-10-28,160.0,3.0,629.13,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06945,Australia,37,Female,Silver,2015-07-18,496.0,3.0,325.95,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C06946,United States,30,Female,Silver,2020-12-15,61.0,3.0,118.93,5.0,3.0,1.0,9.0,Loyal Customers,1,2026-03-30
C06947,France,18,Male,Free,2025-09-21,728.0,6.0,1012.52,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C06948,Germany,27,Male,Free,2024-08-12,24.0,3.0,1626.58,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06949,United States,49,Male,Free,2024-01-01,,,,,,,,No orders in window,0,2026-03-30
C06950,Canada,49,Male,Free,2022-04-21,332.0,2.0,220.18,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C06951,France,26,Male,Free,2024-08-07,1085.0,3.0,549.9,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C06952,India,27,Female,Platinum,2026-03-21,376.0,4.0,418.96,3.0,3.0,4.0,10.0,Loyal Customers,1,2026-03-30
C06953,India,39,Male,Free,2023-12-17,64.0,4.0,424.19,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06954,Mexico,47,Male,Silver,2025-04-18,1100.0,4.0,477.52,1.0,3.0,4.0,8.0,At Risk,1,2026-03-30
C06955,United States,32,Male,Gold,2023-12-02,612.0,3.0,246.78,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06956,South Korea,26,Male,Silver,2022-11-17,616.0,1.0,56.57,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C06957,Italy,34,Male,Gold,2021-03-16,142.0,2.0,77.92999999999999,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C06958,Australia,31,Male,Free,2023-11-18,287.0,5.0,460.44,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06959,United States,30,Female,Silver,2026-03-03,790.0,3.0,117.56,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C06960,Brazil,29,Other,Free,2022-03-27,108.0,3.0,76.62,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C06961,United States,26,Male,Free,2023-05-19,940.0,1.0,43.43,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C06962,United Kingdom,39,Female,Silver,2025-12-06,700.0,5.0,411.34,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06963,United States,28,Male,Free,2025-12-18,98.0,5.0,492.99,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06964,France,48,Female,Free,2024-04-12,116.0,3.0,930.03,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06965,Brazil,35,Female,Free,2023-04-02,671.0,4.0,853.1200000000001,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C06966,Mexico,18,Female,Free,2024-11-09,110.0,5.0,600.94,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06967,France,43,Male,Free,2025-12-21,418.0,3.0,235.47,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C06968,Japan,18,Female,Free,2024-01-17,468.0,8.0,1627.36,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C06969,Uae,30,Male,Gold,2024-07-26,191.0,5.0,916.76,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06970,United Kingdom,18,Male,Free,2025-05-05,680.0,1.0,179.88,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C06971,Germany,48,Female,Silver,2022-10-31,327.0,2.0,92.34,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C06972,India,47,Female,Free,2022-10-02,1552.0,2.0,198.87,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C06973,Germany,35,Female,Silver,2023-09-02,158.0,2.0,63.27,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C06974,Canada,28,Female,Free,2025-06-20,317.0,6.0,1413.91,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06975,United States,32,Male,Gold,2026-01-15,1144.0,3.0,249.68,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C06976,United States,55,Male,Silver,2022-12-07,837.0,5.0,285.45,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06977,United States,45,Female,Free,2026-01-08,427.0,3.0,132.56,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C06978,United States,63,Other,Free,2025-06-03,235.0,7.0,1164.71,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06979,United States,30,Female,Free,2025-07-03,998.0,5.0,293.44,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C06980,India,44,Female,Silver,2025-06-04,912.0,3.0,580.15,2.0,3.0,4.0,9.0,At Risk,0,2026-03-30
C06981,Netherlands,43,Male,Free,2025-06-30,112.0,3.0,463.25,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C06982,India,47,Female,Platinum,2022-11-21,180.0,4.0,541.19,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06983,Mexico,45,Male,Gold,2026-03-27,109.0,3.0,753.5799999999999,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C06984,United States,44,Male,Free,2019-07-08,75.0,7.0,1186.19,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
C06985,Germany,60,Female,Gold,2022-08-31,406.0,1.0,61.39,3.0,3.0,1.0,7.0,Loyal Customers,1,2026-03-30
C06986,United States,48,Female,Free,2025-01-13,315.0,3.0,651.54,4.0,3.0,5.0,12.0,Loyal Customers,1,2026-03-30
C06987,India,52,Female,Free,2022-03-14,369.0,4.0,355.16,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C06988,India,36,Male,Silver,2026-03-23,341.0,3.0,163.0,4.0,3.0,2.0,9.0,Loyal Customers,0,2026-03-30
C06989,Australia,18,Male,Free,2024-11-20,1776.0,3.0,740.91,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C06990,Germany,25,Male,Free,2025-01-22,158.0,2.0,63.1,4.0,3.0,1.0,8.0,Loyal Customers,1,2026-03-30
C06991,Germany,51,Female,Free,2025-11-09,329.0,6.0,633.71,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06992,Singapore,18,Male,Free,2026-02-17,,,,,,,,No orders in window,0,2026-03-30
C06993,United Kingdom,29,Female,Free,2024-01-13,1155.0,1.0,148.01,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C06994,India,61,Other,Free,2026-01-16,341.0,3.0,419.0,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06995,Netherlands,30,Female,Silver,2023-08-06,215.0,3.0,789.82,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C06996,United States,34,Male,Free,2025-11-22,76.0,3.0,133.1,5.0,3.0,1.0,9.0,Loyal Customers,0,2026-03-30
C06997,India,40,Male,Silver,2025-11-12,214.0,5.0,448.09,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C06998,United States,22,Male,Free,2024-04-06,54.0,3.0,241.0,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C06999,France,51,Female,Gold,2023-11-22,693.0,4.0,280.01,2.0,3.0,3.0,8.0,At Risk,1,2026-03-30
C07000,Canada,37,Male,Free,2026-02-22,135.0,3.0,255.75,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C07001,France,48,Female,Gold,2024-10-05,763.0,6.0,264.85,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C07002,United States,38,Other,Free,2022-02-06,534.0,4.0,403.78,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C07003,India,61,Male,Free,2025-09-18,50.0,3.0,257.58,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C07004,United States,43,Male,Free,2019-05-08,652.0,5.0,797.5600000000001,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C07005,India,18,Female,Gold,2025-12-08,168.0,2.0,44.56,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C07006,United States,29,Female,Gold,2024-06-17,415.0,4.0,1188.01,3.0,3.0,5.0,11.0,Loyal Customers,1,2026-03-30
C07007,Canada,39,Male,Free,2025-03-04,699.0,3.0,96.22,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C07008,United States,32,Female,Silver,2023-01-17,1590.0,1.0,380.97,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C07009,United States,37,Female,Platinum,2021-09-06,709.0,2.0,816.7900000000001,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C07010,Brazil,20,Female,Free,2021-05-14,1380.0,5.0,523.6600000000001,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C07011,Australia,29,Female,Silver,2025-03-04,1651.0,2.0,109.9,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C07012,Australia,52,Male,Free,2024-04-17,2028.0,1.0,86.86,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C07013,Canada,39,Female,Silver,2024-07-12,1026.0,2.0,63.150000000000006,2.0,3.0,1.0,6.0,Regular,0,2026-03-30
C07014,South Korea,50,Male,Free,2024-08-29,846.0,4.0,214.07,2.0,3.0,2.0,7.0,Regular,0,2026-03-30
C07015,Netherlands,18,Male,Free,2025-07-03,514.0,3.0,1106.92,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C07016,United Kingdom,22,Female,Free,2023-07-19,435.0,5.0,1058.61,3.0,3.0,5.0,11.0,Loyal Customers,1,2026-03-30
C07017,United States,30,Male,Silver,2026-02-21,271.0,4.0,428.79,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C07018,Germany,26,Male,Free,2025-08-09,429.0,3.0,202.26,3.0,3.0,2.0,8.0,Loyal Customers,0,2026-03-30
C07019,United Kingdom,48,Male,Gold,2026-03-01,416.0,5.0,683.6700000000001,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C07020,United States,40,Male,Silver,2024-11-16,408.0,4.0,350.04999999999995,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C07021,Singapore,31,Female,Free,2025-12-02,737.0,3.0,497.44,2.0,3.0,4.0,9.0,At Risk,1,2026-03-30
C07022,United States,34,Female,Free,2023-09-21,251.0,5.0,951.41,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C07023,Germany,38,Female,Gold,2024-12-20,106.0,3.0,362.18,5.0,3.0,3.0,11.0,Loyal Customers,0,2026-03-30
C07024,France,51,Male,Free,2024-07-17,135.0,2.0,199.1,5.0,3.0,2.0,10.0,Loyal Customers,0,2026-03-30
C07025,India,31,Female,Silver,2026-01-14,61.0,4.0,433.15,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C07026,India,25,Male,Free,2025-01-24,1130.0,5.0,676.23,1.0,3.0,5.0,9.0,At Risk,0,2026-03-30
C07027,United Kingdom,43,Female,Gold,2023-01-07,2062.0,1.0,32.25,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C07028,India,18,Male,Free,2025-10-29,547.0,2.0,269.45,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C07029,United States,37,Male,Free,2026-01-15,516.0,5.0,367.33,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C07030,Germany,31,Female,Silver,2025-10-05,781.0,2.0,314.74,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C07031,United States,42,Female,Silver,2021-12-07,410.0,4.0,229.33,3.0,3.0,2.0,8.0,Loyal Customers,1,2026-03-30
C07032,Germany,33,Male,Silver,2024-03-08,2247.0,1.0,421.71,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C07033,South Africa,40,Male,Free,2026-03-09,242.0,3.0,405.96,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C07034,Brazil,18,Female,Free,2026-01-28,1622.0,1.0,39.87,1.0,3.0,1.0,5.0,Regular,0,2026-03-30
C07035,United States,33,Female,Gold,2023-04-12,184.0,4.0,383.23,4.0,3.0,3.0,10.0,Loyal Customers,0,2026-03-30
C07036,Turkey,18,Male,Silver,2025-10-20,504.0,6.0,406.9,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C07037,United States,40,Male,Free,2026-02-15,195.0,6.0,441.08,4.0,3.0,4.0,11.0,Loyal Customers,0,2026-03-30
C07038,United States,33,Female,Free,2024-03-20,,,,,,,,No orders in window,0,2026-03-30
C07039,Australia,36,Male,Free,2023-03-11,1105.0,3.0,411.74,1.0,3.0,4.0,8.0,At Risk,0,2026-03-30
C07040,Spain,28,Female,Gold,2025-04-19,,,,,,,,No orders in window,0,2026-03-30
C07041,India,32,Female,Gold,2025-10-31,1444.0,1.0,263.0,1.0,3.0,3.0,7.0,At Risk,0,2026-03-30
C07042,India,33,Female,Free,2025-05-16,243.0,7.0,836.04,4.0,3.0,5.0,12.0,Loyal Customers,0,2026-03-30
C07043,South Korea,39,Female,Silver,2025-02-01,371.0,2.0,126.41,3.0,3.0,1.0,7.0,Loyal Customers,0,2026-03-30
C07044,India,34,Female,Free,2023-03-27,812.0,6.0,927.54,2.0,3.0,5.0,10.0,At Risk,0,2026-03-30
C07045,Canada,66,Female,Gold,2025-01-22,105.0,5.0,1470.62,5.0,3.0,5.0,13.0,Loyal Customers,0,2026-03-30
C07046,Turkey,43,Female,Free,2026-03-11,1696.0,3.0,189.02,1.0,3.0,2.0,6.0,Regular,1,2026-03-30
C07047,United States,44,Male,Silver,2024-11-03,596.0,5.0,764.15,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C07048,Japan,47,Female,Silver,2023-02-03,,,,,,,,No orders in window,0,2026-03-30
C07049,Singapore,54,Female,Silver,2025-11-22,482.0,3.0,621.89,3.0,3.0,4.0,10.0,Loyal Customers,0,2026-03-30
C07050,United Kingdom,39,Male,Free,2022-03-07,,,,,,,,No orders in window,0,2026-03-30
C07051,India,35,Female,Silver,2026-02-14,732.0,3.0,326.99,2.0,3.0,3.0,8.0,At Risk,0,2026-03-30
C07052,United States,36,Male,Free,2025-03-28,77.0,5.0,496.19,5.0,3.0,4.0,12.0,Loyal Customers,0,2026-03-30
C07053,Italy,30,Male,Silver,2026-02-19,446.0,4.0,650.71,3.0,3.0,5.0,11.0,Loyal Customers,0,2026-03-30
C07054,United States,35,Male,Free,2024-03-24,1075.0,2.0,158.55,1.0,3.0,2.0,6.0,Regular,1,2026-03-30
C07055,United States,46,Male,Silver,2022-05-21,403.0,5.0,285.33,3.0,3.0,3.0,9.0,Loyal Customers,0,2026-03-30
C07056,South Korea,47,Female,Silver,2025-10-21,1315.0,2.0,141.39,1.0,3.0,2.0,6.0,Regular,0,2026-03-30
C07057,United States,36,Female,Gold,2026-01-28,173.0,2.0,72.5,4.0,3.0,1.0,8.0,Loyal Customers,0,2026-03-30
C07058,Poland,18,Male,Free,2025-09-22,21.0,6.0,1014.96,5.0,3.0,5.0,13.0,Loyal Customers,1,2026-03-30
